Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,trade_type,Product,Throughput,Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,15.2476552333333,165.0,170.408,A
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,63.7741206333333,165.0,170.408,A
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,70.7947963666667,,,
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,61.205831,512.0,511.423,A
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,62.0164450333333,512.0,511.423,A
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,301.831952666667,512.0,511.423,A
2022-04-01,4,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,11.1943154193548,165.0,170.655,A
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,31.6938698064516,165.0,170.655,A
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,73.9996407741936,165.0,170.655,A
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,74.995952483871,,,
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,62.7368555806452,512.0,507.675,A
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,68.5430760967742,512.0,507.675,A
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,323.659827516129,512.0,507.675,A
2022-05-01,5,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.9097987,,,
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,7.64439523333333,165.0,164.328,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,31.9597198666667,165.0,164.328,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,72.0544015,165.0,164.328,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,74.10429,,,
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,66.5179928,512.0,527.559,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.9097987,512.0,527.559,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,66.2699257333333,512.0,527.559,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,313.019242933333,512.0,527.559,A
2022-06-01,6,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.7177046774193550,,,
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,8.577465064516130,165.0,173.448,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.83086158064520,165.0,173.448,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,81.70594380645160,165.0,173.448,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,85.11368154838710,,,
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,62.50170696774190,512.0,520.6,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.7177046774193550,512.0,520.6,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,76.77877641935480,512.0,520.6,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,326.8707351290320,512.0,520.6,A
2022-07-01,7,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,8.837854225806450,165.0,171.658,A
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,29.010123709677400,165.0,171.658,A
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,82.26631003225810,165.0,171.658,A
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,86.46025338709680,,,
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,60.3523345483871,512.0,504.499,A
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,77.41595619354840,512.0,504.499,A
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,326.00433574193500,512.0,504.499,A
2022-08-01,8,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.0,,,
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,12.418273200000000,165.0,173.448,A
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,29.1206025,165.0,173.448,A
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,80.59726370000000,165.0,173.448,A
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,82.39316526666670,,,
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,69.68384010000000,512.0,511.637,A
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,75.54500293333330,512.0,511.637,A
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,339.15357770000000,512.0,511.637,A
2022-09-01,9,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.6327450967741940,,,
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,12.383243161290300,165.0,171.487,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,31.112595322580600,165.0,171.487,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,78.8562776129032,165.0,171.487,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,83.1454817096774,,,
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,71.72188861290320,512.0,512.338,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.6327450967741940,512.0,512.338,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,72.51108358064520,512.0,512.338,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,332.7716347096780,512.0,512.338,A
2022-10-01,10,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.9900736666666670,,,
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,10.905628733333300,165.0,173.448,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,30.683513166666700,165.0,173.448,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,89.4504920333333,165.0,173.448,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 1,,,all,all,all,,,,
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,90.43719180000000,,,
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,70.30948083333330,512.0,522.219,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.9900736666666670,512.0,522.219,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,81.95567770000000,512.0,522.219,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,333.31278340000000,512.0,522.219,A
2022-11-01,11,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.5835579032258070,,,
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,11.979283000000000,165.0,172.577,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,30.40490616129030,165.0,172.577,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,92.31198596774200,165.0,172.577,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,95.61164806451620,,,
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.00860751612900,512.0,507.763,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.5835579032258070,512.0,507.763,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,86.57748235483870,512.0,507.763,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,349.41285577419400,512.0,507.763,A
2022-12-01,12,2022,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,1.6650057096774200,,,
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,14.844850451612900,165.0,173.42,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.601004096774200,165.0,173.42,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,86.10372416129030,165.0,173.42,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,89.1108996451613,,,
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.77449364516130,512.0,521.881,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,1.6650057096774200,512.0,521.881,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,79.67969493548390,512.0,521.881,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,358.82060622580600,512.0,521.881,A
2023-01-01,1,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,1.7974737142857100,,,
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,13.340200321428600,165.0,173.448,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,28.091993428571400,165.0,173.448,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,79.43523310714290,165.0,173.448,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,83.61729435714290,,,
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,70.22431600000000,512.0,525.744,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,1.7974737142857100,512.0,525.744,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,74.09351553571430,512.0,525.744,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,349.7695916428570,512.0,525.744,A
2023-02-01,2,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,0.6781387096774190,,,
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,9.814436193548390,165.0,173.013,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.006897548387100,165.0,173.013,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,88.00393825806450,165.0,173.013,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 2/93,,,all,all,all,,,,
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Kerrobert - Line 4/67/93,,,all,all,all,,,,
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,92.92415174193550,,,
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,72.08409154838710,512.0,520.907,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.6781387096774190,512.0,520.907,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,83.95042838709680,512.0,520.907,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,327.0433467741940,512.0,520.907,A
2023-03-01,3,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2023-04-01,4,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,1.3365293666666700,,,
2023-04-01,4,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,13.372157533333300,165.0,173.261,A
2023-04-01,4,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,26.31994826666670,165.0,173.261,A
2023-04-01,4,2023,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,77.66076780000000,165.0,173.261,A
