"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Imports","Terajoules","283","units","0","v1206136788","1.1.3","336445","","","","0"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Stock variation","Terajoules","283","units","0","v1206136789","1.1.4","-1495","","","","0"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136790","1.1.5","0","","","","0"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Other adjustments","Terajoules","283","units","0","v1206136791","1.1.6","20960","","","","0"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136792","1.1.8","114219","","","","0"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Transformed to coke","Terajoules","283","units","0","v1206136793","1.1.9","4823","","","","0"
"2021-11","Canada","2016A000011124","Total primary and secondary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136794","1.1.10","350911","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Production","Terajoules","283","units","0","v1206136795","1.2.1","1909759","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Exports","Terajoules","283","units","0","v1206136796","1.2.2","1130379","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Imports","Terajoules","283","units","0","v1206136797","1.2.3","285497","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Stock variation","Terajoules","283","units","0","v1206136798","1.2.4","-38738","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Inter-product transfers","Terajoules","283","units","0","v1206136799","1.2.5","4627","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Other adjustments","Terajoules","283","units","0","v1206136800","1.2.6","20960","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Availability","Terajoules","283","units","0","v1206136801","1.2.7","1076184","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Transformed to electricity","Terajoules","283","units","0","v1206136802","1.2.8","109042","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Transformed to coke","Terajoules","283","units","0","v1206136803","1.2.9","4823","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136804","1.2.10","350911","","","","0"
"2021-11","Canada","2016A000011124","Primary energy","Net supply","Terajoules","283","units","0","v1206136805","1.2.11","619287","","","","0"
"2021-11","Canada","2016A000011124","Coal","Production","Terajoules","283","units","0","v1206136806","1.3.1","72058","","","","0"
"2021-11","Canada","2016A000011124","Coal","Exports","Terajoules","283","units","0","v1206136807","1.3.2","68814","","","","0"
"2021-11","Canada","2016A000011124","Coal","Imports","Terajoules","283","units","0","v1206136808","1.3.3","13962","","","","0"
"2021-11","Canada","2016A000011124","Coal","Stock variation","Terajoules","283","units","0","v1206136809","1.3.4","298","","","","0"
"2021-11","Canada","2016A000011124","Coal","Inter-product transfers","Terajoules","283","units","0","v1275476811","1.3.5","0","","","","0"
"2021-11","Canada","2016A000011124","Coal","Other adjustments","Terajoules","283","units","0","v1206136810","1.3.6","21364","","","","0"
"2021-11","Canada","2016A000011124","Coal","Availability","Terajoules","283","units","0","v1206136811","1.3.7","38272","","","","0"
"2021-11","Canada","2016A000011124","Coal","Transformed to electricity","Terajoules","283","units","0","v1206136812","1.3.8","32760","","","","0"
"2021-11","Canada","2016A000011124","Coal","Transformed to coke","Terajoules","283","units","0","v1206136813","1.3.9","4823","","","","0"
"2021-11","Canada","2016A000011124","Coal","Net supply","Terajoules","283","units","0","v1206136814","1.3.11","690","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Production","Terajoules","283","units","0","v1206136815","1.4.1","934603","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Exports","Terajoules","283","units","0","v1206136816","1.4.2","732686","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Imports","Terajoules","283","units","0","v1206136817","1.4.3","132840","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Stock variation","Terajoules","283","units","0","v1206136818","1.4.4","-2755","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Inter-product transfers","Terajoules","283","units","0","v1275476812","1.4.5","0","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Other adjustments","Terajoules","283","units","0","v1206136819","1.4.6","-1811","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Availability","Terajoules","283","units","0","v1206136820","1.4.7","335701","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136821","1.4.10","335701","","","","0"
"2021-11","Canada","2016A000011124","Crude oil","Net supply","Terajoules","283","units","0","v1206136822","1.4.11","0","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Production","Terajoules","283","units","0","v1206136823","1.5.1","673895","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Exports","Terajoules","283","units","0","v1206136824","1.5.2","270988","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Imports","Terajoules","283","units","0","v1206136825","1.5.3","116255","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Stock variation","Terajoules","283","units","0","v1206136826","1.5.4","-37066","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Inter-product transfers","Terajoules","283","units","0","v1275476813","1.5.5","0","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Other adjustments","Terajoules","283","units","0","v1206136827","1.5.6","0","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Availability","Terajoules","283","units","0","v1206136828","1.5.7","556228","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Transformed to electricity","Terajoules","283","units","0","v1206136829","1.5.8","76282","","","","0"
"2021-11","Canada","2016A000011124","Natural gas","Net supply","Terajoules","283","units","0","v1206136830","1.5.11","479946","","","","0"
"2021-11","Canada","2016A000011124","Natural gas liquids","Production","Terajoules","283","units","0","v1206136831","1.6.1","77452","","","","0"
"2021-11","Canada","2016A000011124","Natural gas liquids","Exports","Terajoules","283","units","0","v1206136832","1.6.2","41850","","","","0"
"2021-11","Canada","2016A000011124","Natural gas liquids","Imports","Terajoules","283","units","0","v1206136833","1.6.3","12788","","","","0"
"2021-11","Canada","2016A000011124","Natural gas liquids","Inter-product transfers","Terajoules","283","units","0","v1206136834","1.6.5","4627","","","","0"
"2021-11","Canada","2016A000011124","Natural gas liquids","Other adjustments","Terajoules","283","units","0","v1206136835","1.6.6","0","","","","0"
"2021-11","Canada","2016A000011124","Natural gas liquids","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136836","1.6.10","7878","","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Production","Terajoules","283","units","0","v1206136837","1.7.1","146725","","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Exports","Terajoules","283","units","0","v1206136838","1.7.2","14400","","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Imports","Terajoules","283","units","0","v1206136839","1.7.3","6325","","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Inter-product transfers","Terajoules","283","units","0","v1206136840","1.7.5","","..","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Other adjustments","Terajoules","283","units","0","v1206136841","1.7.6","0","","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Availability","Terajoules","283","units","0","v1206136842","1.7.7","138650","","","","0"
"2021-11","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Net supply","Terajoules","283","units","0","v1206136843","1.7.11","138650","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Production","Terajoules","283","units","0","v1212251122","1.8.1","5026","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Exports","Terajoules","283","units","0","v1212251123","1.8.2","1641","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Imports","Terajoules","283","units","0","v1212251124","1.8.3","3326","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Stock variation","Terajoules","283","units","0","v1212251125","1.8.4","785","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Inter-product transfers","Terajoules","283","units","0","v1275476816","1.8.5","0","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Other adjustments","Terajoules","283","units","0","v1212251126","1.8.6","1407","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Availability","Terajoules","283","units","0","v1212251127","1.8.7","7332","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Transformed to refined petroleum products","Terajoules","283","units","0","v1212251128","1.8.10","7332","","","","0"
"2021-11","Canada","2016A000011124","Renewable fuels","Net supply","Terajoules","283","units","0","v1212251129","1.8.11","0","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Production","Terajoules","283","units","0","v1206136844","1.9.1","448066","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Exports","Terajoules","283","units","0","v1206136845","1.9.2","83804","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Imports","Terajoules","283","units","0","v1206136846","1.9.3","50948","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Stock variation","Terajoules","283","units","0","v1206136847","1.9.4","37243","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136848","1.9.5","-4627","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Other adjustments","Terajoules","283","units","0","v1206136849","1.9.6","0","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Availability","Terajoules","283","units","0","v1206136850","1.9.7","373341","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136851","1.9.8","5177","","","","0"
"2021-11","Canada","2016A000011124","Secondary energy","Net supply","Terajoules","283","units","0","v1206136852","1.9.11","368163","","","","0"
"2021-11","Canada","2016A000011124","Coke","Production","Terajoules","283","units","0","v1206136853","1.10.1","3575","","","","0"
"2021-11","Canada","2016A000011124","Coke","Exports","Terajoules","283","units","0","v1206136854","1.10.2","258","","","","0"
"2021-11","Canada","2016A000011124","Coke","Imports","Terajoules","283","units","0","v1206136855","1.10.3","2967","","","","0"
"2021-11","Canada","2016A000011124","Coke","Stock variation","Terajoules","283","units","0","v1206136856","1.10.4","-346","","","","0"
"2021-11","Canada","2016A000011124","Coke","Inter-product transfers","Terajoules","283","units","0","v1275476814","1.10.5","0","","","","0"
"2021-11","Canada","2016A000011124","Coke","Other adjustments","Terajoules","283","units","0","v1206136857","1.10.6","0","","","","0"
"2021-11","Canada","2016A000011124","Coke","Availability","Terajoules","283","units","0","v1206136858","1.10.7","6630","","","","0"
"2021-11","Canada","2016A000011124","Coke","Net supply","Terajoules","283","units","0","v1206136859","1.10.11","6630","","","","0"
"2021-11","Canada","2016A000011124","Refined petroleum products","Production","Terajoules","283","units","0","v1206136860","1.11.1","405078","","","","0"
